700840.000197812,705873.9998909148,708624.0001609117,711736.9998049164,714195.9997722219,714507.0002897922,726227.9996544502,750826.9999422565,752483.0000125046,752616.0001229579,763091.999720912
700427.0001600976,706286.9999286291,708624.0001609117,711736.9998049164,714195.9997722219,714507.0002897922,726227.9996544502,750826.9999422565,752483.0000125046,752616.0001229579,763091.999720912
700427.0001600976,706286.9999286291,708624.0001609117,711736.9998049164,714195.9997722219,714507.0002897922,726227.9996544502,750826.9999422565,751974.0001224801,753125.0000129824,763091.999720912
700427.0001600976,706286.9999286291,708624.0001609117,711736.9998049164,714195.9997722219,716168.0002988972,726227.9996544502,750826.9999422565,751464.0000038774,751974.0001224801,763091.999720912
700427.0001600976,706286.9999286291,708624.0001609117,711736.9998049164,714195.9997722219,716168.0002988972,726227.9996544502,750826.9999422565,750946.0001210442,752492.0000053133,763091.999720912
700427.0001600976,702133.999922855,708624.0001609117,711736.9998049164,714195.9997722219,716168.0002988972,726227.9996544502,750826.9999422565,752492.0000053133,755099.0001268184,763091.999720912
700427.0001600976,702133.999922855,708624.0001609117,711736.9998049164,714195.9997722219,716168.0002988972,726227.9996544502,747867.0000090735,750826.9999422565,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,708624.0001609117,711736.9998049164,714195.9997722219,715409.000296358,726227.9996544502,748626.0000116127,750826.9999422565,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,711736.9998049164,714195.9997722219,714953.0001856624,715409.000296358,726227.9996544502,744497.9999175058,748626.0000116127,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,711736.9998049164,713405.0002935701,714195.9997722219,714953.0001856624,726227.9996544502,744497.9999175058,750630.0000144006,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,711736.9998049164,712631.0002931674,714195.9997722219,714953.0001856624,726227.9996544502,744497.9999175058,751404.0000148033,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,710338.0002518476,711736.9998049164,714195.9997722219,714953.0001856624,728520.9996957701,744497.9999175058,751404.0000148033,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,708965.0001452225,710338.0002518476,711736.9998049164,714195.9997722219,728520.9996957701,750485.9999579457,751404.0000148033,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,707707.000236994,708965.0001452225,711736.9998049164,714195.9997722219,731151.9997106236,750485.9999579457,751404.0000148033,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,705489.000433395,707707.000236994,711736.9998049164,714195.9997722219,734627.9994224511,750485.9999579457,751404.0000148033,759724.0001230582,763091.999720912
700427.0001600976,702133.999922855,705489.000433395,707707.000236994,708732.9997804774,714195.9997722219,734627.9994224511,750485.9999579457,754408.0000392423,759724.0001230582,763091.999720912
697333.0000666331,705228.0000163194,705489.000433395,707707.000236994,708732.9997804774,714195.9997722219,734627.9994224511,750485.9999579457,754408.0000392423,759724.0001230582,763091.999720912
697333.0000666331,705489.000433395,707707.000236994,708732.9997804774,709478.9999394944,714195.9997722219,734627.9994224511,750485.9999579457,754408.0000392423,755473.0001998832,763091.999720912
697333.0000666331,698399.0004318128,707707.000236994,708732.9997804774,709478.9999394944,714195.9997722219,741717.9994240333,750485.9999579457,754408.0000392423,755473.0001998832,763091.999720912
698399.0004318128,700889.0000911192,705922.9999150083,707707.000236994,708732.9997804774,714195.9997722219,741717.9994240333,750485.9999579457,754408.0000392423,755473.0001998832,763091.999720912
698399.0004318128,703057.0001032368,703754.9999028908,707707.000236994,708732.9997804774,714195.9997722219,741717.9994240333,750485.9999579457,754408.0000392423,755473.0001998832,763091.999720912
698399.0004318128,703057.0001032368,703754.9999028908,707707.000236994,708732.9997804774,714195.9997722219,742820.9994222568,749382.9999597222,754408.0000392423,755473.0001998832,763091.999720912
699727.0003814219,703057.0001032368,703754.9999028908,707707.000236994,708732.9997804774,714195.9997722219,742820.9994222568,749382.9999597222,754408.0000392423,755473.0001998832,761763.9997713029
699727.0003814219,703057.0001032368,703754.9999028908,705843.000214082,708732.9997804774,714195.9997722219,742820.9994222568,749382.9999597222,755473.0001998832,756272.0000621544,761763.9997713029
699727.0003814219,701328.0002020319,703057.0001032368,703754.9999028908,708732.9997804774,714195.9997722219,747335.9994343069,749382.9999597222,755473.0001998832,756272.0000621544,761763.9997713029
700387.0003776378,701328.0002020319,703057.0001032368,703754.9999028908,708732.9997804774,714195.9997722219,746675.999438091,749382.9999597222,755473.0001998832,756272.0000621544,761763.9997713029
700387.0003776378,703057.0001032368,703754.9999028908,704240.0002026432,708732.9997804774,714195.9997722219,746675.999438091,749382.9999597222,752561.000199272,756272.0000621544,761763.9997713029
700387.0003776378,701205.9998689595,703057.0001032368,704240.0002026432,708732.9997804774,716744.9998061531,746675.999438091,749382.9999597222,752561.000199272,756272.0000621544,761763.9997713029
700387.0003776378,701205.9998689595,702857.0001993087,703057.0001032368,708732.9997804774,716744.9998061531,746675.999438091,749382.9999597222,752561.000199272,757655.0000654889,761763.9997713029
700387.0003776378,701205.9998689595,703057.0001032368,703888.0002005004,708732.9997804774,716744.9998061531,746675.999438091,749382.9999597222,752561.000199272,756624.0000642972,761763.9997713029
700387.0003776378,701205.9998689595,703057.0001032368,708233.0001835749,708732.9997804774,716744.9998061531,742330.9994550165,749382.9999597222,752561.000199272,756624.0000642972,761763.9997713029
700387.0003776378,701205.9998689595,703057.0001032368,708233.0001835749,711897.9997696396,716744.9998061531,742330.9994550165,749382.9999597222,752561.000199272,753459.000075135,761763.9997713029
